"","TAVG","TMAX","TMIN","TOBS","DAPR","MDPR","PRCP","SNOW","SNWD","AWND","PGTM","WDF2","WDF5","DATE","NAME"
"803",39,45,31,NA,NA,NA,0.03,0,0,10.29,NA,350,350,"2023/1/31","JFK INTERNATIONAL AIRPORT, NY US"
"804",32,38,26,NA,NA,NA,0.02,0.2,0,10.51,NA,30,320,"2023/2/1","JFK INTERNATIONAL AIRPORT, NY US"
"805",32,39,24,NA,NA,NA,0,0,0,10.29,NA,230,220,"2023/2/2","JFK INTERNATIONAL AIRPORT, NY US"
"806",29,35,11,NA,NA,NA,0,0,0,25.72,NA,310,310,"2023/2/3","JFK INTERNATIONAL AIRPORT, NY US"
"807",12,27,4,NA,NA,NA,0,0,0,17,NA,320,320,"2023/2/4","JFK INTERNATIONAL AIRPORT, NY US"
"808",33,44,27,NA,NA,NA,0,0,0,12.3,NA,210,210,"2023/2/5","JFK INTERNATIONAL AIRPORT, NY US"
"809",42,53,32,NA,NA,NA,0,0,0,12.97,NA,330,360,"2023/2/6","JFK INTERNATIONAL AIRPORT, NY US"
"810",35,41,28,NA,NA,NA,0.02,0,0,10.07,NA,180,180,"2023/2/7","JFK INTERNATIONAL AIRPORT, NY US"
"811",43,54,34,NA,NA,NA,0.01,0,0,11.41,NA,330,310,"2023/2/8","JFK INTERNATIONAL AIRPORT, NY US"
"812",42,50,30,NA,NA,NA,0,0,0,8.05,NA,170,180,"2023/2/9","JFK INTERNATIONAL AIRPORT, NY US"
"813",52,60,41,NA,NA,NA,0,0,0,15.66,NA,290,270,"2023/2/10","JFK INTERNATIONAL AIRPORT, NY US"
"814",43,47,35,NA,NA,NA,0,0,0,13.65,NA,310,310,"2023/2/11","JFK INTERNATIONAL AIRPORT, NY US"
"815",39,45,31,NA,NA,NA,0.04,0,0,6.26,NA,20,10,"2023/2/12","JFK INTERNATIONAL AIRPORT, NY US"
"816",44,56,38,NA,NA,NA,0,0,0,13.87,NA,250,250,"2023/2/13","JFK INTERNATIONAL AIRPORT, NY US"
"817",47,53,41,NA,NA,NA,0,0,0,14.32,NA,310,320,"2023/2/14","JFK INTERNATIONAL AIRPORT, NY US"
"818",47,55,41,NA,NA,NA,0,0,0,13.42,NA,170,170,"2023/2/15","JFK INTERNATIONAL AIRPORT, NY US"
"819",51,64,43,NA,NA,NA,0.08,0,0,5.82,NA,200,210,"2023/2/16","JFK INTERNATIONAL AIRPORT, NY US"
"820",50,56,31,NA,NA,NA,0.37,0,0,17.22,NA,320,330,"2023/2/17","JFK INTERNATIONAL AIRPORT, NY US"
"821",34,42,28,NA,NA,NA,0,0,0,15.43,NA,330,340,"2023/2/18","JFK INTERNATIONAL AIRPORT, NY US"
"822",40,46,32,NA,NA,NA,0,0,0,12.53,NA,170,160,"2023/2/19","JFK INTERNATIONAL AIRPORT, NY US"
"823",47,61,40,NA,NA,NA,0,0,0,8.28,NA,270,270,"2023/2/20","JFK INTERNATIONAL AIRPORT, NY US"
"824",43,49,36,NA,NA,NA,0.19,0,0,10.07,NA,360,10,"2023/2/21","JFK INTERNATIONAL AIRPORT, NY US"
"825",40,44,35,NA,NA,NA,0.17,0,0,8.05,NA,60,70,"2023/2/22","JFK INTERNATIONAL AIRPORT, NY US"
"826",39,44,38,NA,NA,NA,0.03,0,0,8.72,NA,200,200,"2023/2/23","JFK INTERNATIONAL AIRPORT, NY US"
"827",42,48,25,NA,NA,NA,0,0,0,18.57,NA,310,310,"2023/2/24","JFK INTERNATIONAL AIRPORT, NY US"
"828",27,33,22,NA,NA,NA,0,0,0,6.93,NA,320,320,"2023/2/25","JFK INTERNATIONAL AIRPORT, NY US"
"829",33,50,23,NA,NA,NA,0,0,0,10.51,NA,230,230,"2023/2/26","JFK INTERNATIONAL AIRPORT, NY US"
"830",38,43,31,NA,NA,NA,0.32,1,0,12.08,NA,110,100,"2023/2/27","JFK INTERNATIONAL AIRPORT, NY US"
"831",34,38,32,NA,NA,NA,0.29,0.5,2,11.41,NA,50,50,"2023/2/28","JFK INTERNATIONAL AIRPORT, NY US"
"832",38,43,29,NA,NA,NA,0.02,0,0,8.72,NA,150,150,"2023/3/1","JFK INTERNATIONAL AIRPORT, NY US"
"833",44,55,39,NA,NA,NA,0,0,0,12.3,NA,340,330,"2023/3/2","JFK INTERNATIONAL AIRPORT, NY US"
"834",40,45,32,NA,NA,NA,0.11,0,0,11.41,NA,90,90,"2023/3/3","JFK INTERNATIONAL AIRPORT, NY US"
"835",42,46,39,NA,NA,NA,0.83,0,0,16.78,NA,90,110,"2023/3/4","JFK INTERNATIONAL AIRPORT, NY US"
"836",44,56,36,NA,NA,NA,0,0,0,16.11,NA,310,320,"2023/3/5","JFK INTERNATIONAL AIRPORT, NY US"
"837",46,54,39,NA,NA,NA,0,0,0,14.99,NA,310,310,"2023/3/6","JFK INTERNATIONAL AIRPORT, NY US"
"838",42,48,32,NA,NA,NA,0.08,0.3,0,20.58,NA,330,340,"2023/3/7","JFK INTERNATIONAL AIRPORT, NY US"
"839",37,47,30,NA,NA,NA,0,0,0,20.8,NA,350,350,"2023/3/8","JFK INTERNATIONAL AIRPORT, NY US"
"840",41,51,33,NA,NA,NA,0,0,0,17,NA,360,360,"2023/3/9","JFK INTERNATIONAL AIRPORT, NY US"
"841",39,45,33,NA,NA,NA,0.37,0,0,7.83,NA,10,20,"2023/3/10","JFK INTERNATIONAL AIRPORT, NY US"
"842",41,44,35,NA,NA,NA,0.46,0,0,14.32,NA,360,60,"2023/3/11","JFK INTERNATIONAL AIRPORT, NY US"
"843",39,46,32,NA,NA,NA,0,0,0,9.62,NA,350,350,"2023/3/12","JFK INTERNATIONAL AIRPORT, NY US"
"844",41,43,38,NA,NA,NA,1.1,0,0,12.75,NA,80,90,"2023/3/13","JFK INTERNATIONAL AIRPORT, NY US"
"845",37,39,33,NA,NA,NA,0.08,0.1,0,23.04,NA,310,300,"2023/3/14","JFK INTERNATIONAL AIRPORT, NY US"
"846",38,47,34,NA,NA,NA,0,0,0,25.28,NA,320,330,"2023/3/15","JFK INTERNATIONAL AIRPORT, NY US"
"847",41,55,32,NA,NA,NA,0,0,0,9.84,NA,310,310,"2023/3/16","JFK INTERNATIONAL AIRPORT, NY US"
"848",46,56,39,NA,NA,NA,0,0,0,8.05,NA,210,220,"2023/3/17","JFK INTERNATIONAL AIRPORT, NY US"
"849",48,52,41,NA,NA,NA,0.02,0,0,16.55,NA,330,330,"2023/3/18","JFK INTERNATIONAL AIRPORT, NY US"
"850",37,41,30,NA,NA,NA,0,0,0,18.79,NA,290,290,"2023/3/19","JFK INTERNATIONAL AIRPORT, NY US"
"851",37,44,31,NA,NA,NA,0,0,0,12.53,NA,180,180,"2023/3/20","JFK INTERNATIONAL AIRPORT, NY US"
"852",44,58,32,NA,NA,NA,0,0,0,10.74,NA,180,190,"2023/3/21","JFK INTERNATIONAL AIRPORT, NY US"
"853",45,55,36,NA,NA,NA,0,0,0,12.53,NA,170,170,"2023/3/22","JFK INTERNATIONAL AIRPORT, NY US"
"854",48,59,43,NA,NA,NA,0.08,0,0,8.72,NA,230,230,"2023/3/23","JFK INTERNATIONAL AIRPORT, NY US"
"855",50,57,41,NA,NA,NA,0.01,0,0,10.07,NA,310,320,"2023/3/24","JFK INTERNATIONAL AIRPORT, NY US"
"856",43,45,39,NA,NA,NA,0.1,0,0,14.76,NA,100,100,"2023/3/25","JFK INTERNATIONAL AIRPORT, NY US"
"857",50,62,43,NA,NA,NA,0,0,0,11.86,NA,270,270,"2023/3/26","JFK INTERNATIONAL AIRPORT, NY US"
"858",49,57,39,NA,NA,NA,0.16,0,0,11.63,NA,100,110,"2023/3/27","JFK INTERNATIONAL AIRPORT, NY US"
"859",45,52,39,NA,NA,NA,0.02,0,0,8.95,NA,350,350,"2023/3/28","JFK INTERNATIONAL AIRPORT, NY US"
"860",44,51,36,NA,NA,NA,0,0,0,12.97,NA,310,300,"2023/3/29","JFK INTERNATIONAL AIRPORT, NY US"
"861",39,46,31,NA,NA,NA,0.02,0,0,15.21,NA,330,330,"2023/3/30","JFK INTERNATIONAL AIRPORT, NY US"
"862",41,53,29,NA,NA,NA,0,0,0,9.62,NA,170,160,"2023/3/31","JFK INTERNATIONAL AIRPORT, NY US"
"863",52,61,49,NA,NA,NA,0.22,0,0,17.67,NA,290,300,"2023/4/1","JFK INTERNATIONAL AIRPORT, NY US"
"864",49,52,37,NA,NA,NA,0,0,0,19.24,NA,310,290,"2023/4/2","JFK INTERNATIONAL AIRPORT, NY US"
"865",44,53,33,NA,NA,NA,0,0,0,13.65,NA,180,190,"2023/4/3","JFK INTERNATIONAL AIRPORT, NY US"
"866",52,64,43,NA,NA,NA,0,0,0,8.28,NA,180,190,"2023/4/4","JFK INTERNATIONAL AIRPORT, NY US"
"867",51,54,48,NA,NA,NA,0,0,0,11.41,NA,90,100,"2023/4/5","JFK INTERNATIONAL AIRPORT, NY US"
"868",55,74,48,NA,NA,NA,0.02,0,0,8.28,NA,330,340,"2023/4/6","JFK INTERNATIONAL AIRPORT, NY US"
"869",56,58,43,NA,NA,NA,0,0,0,16.78,NA,320,310,"2023/4/7","JFK INTERNATIONAL AIRPORT, NY US"
"870",44,51,38,NA,NA,NA,0,0,0,10.74,NA,330,330,"2023/4/8","JFK INTERNATIONAL AIRPORT, NY US"
"871",44,51,38,NA,NA,NA,0,0,0,9.84,NA,130,130,"2023/4/9","JFK INTERNATIONAL AIRPORT, NY US"
"872",46,58,38,NA,NA,NA,0,0,0,11.63,NA,180,190,"2023/4/10","JFK INTERNATIONAL AIRPORT, NY US"
"873",56,73,45,NA,NA,NA,0,0,0,14.32,NA,230,230,"2023/4/11","JFK INTERNATIONAL AIRPORT, NY US"
"874",68,84,56,NA,NA,NA,0,0,0,12.97,NA,310,300,"2023/4/12","JFK INTERNATIONAL AIRPORT, NY US"
"875",69,85,53,NA,NA,NA,0,0,0,11.18,NA,180,240,"2023/4/13","JFK INTERNATIONAL AIRPORT, NY US"
"876",68,82,55,NA,NA,NA,0,0,0,9.4,NA,180,180,"2023/4/14","JFK INTERNATIONAL AIRPORT, NY US"
"877",59,65,54,NA,NA,NA,0.02,0,0,6.71,NA,110,100,"2023/4/15","JFK INTERNATIONAL AIRPORT, NY US"
"878",59,66,52,NA,NA,NA,0,0,0,6.93,NA,200,120,"2023/4/16","JFK INTERNATIONAL AIRPORT, NY US"
"879",57,67,53,NA,NA,NA,0.01,0,0,13.2,NA,270,270,"2023/4/17","JFK INTERNATIONAL AIRPORT, NY US"
"880",55,58,45,NA,NA,NA,0,0,0,19.24,NA,280,220,"2023/4/18","JFK INTERNATIONAL AIRPORT, NY US"
"881",51,64,43,NA,NA,NA,0,0,0,11.86,NA,300,300,"2023/4/19","JFK INTERNATIONAL AIRPORT, NY US"
"882",50,59,43,NA,NA,NA,0,0,0,6.93,NA,30,30,"2023/4/20","JFK INTERNATIONAL AIRPORT, NY US"
"883",54,66,47,NA,NA,NA,0,0,0,11.41,NA,100,110,"2023/4/21","JFK INTERNATIONAL AIRPORT, NY US"
"884",57,65,53,NA,NA,NA,1.02,0,0,12.3,NA,110,110,"2023/4/22","JFK INTERNATIONAL AIRPORT, NY US"
"885",59,69,51,NA,NA,NA,1.26,0,0,10.51,NA,300,300,"2023/4/23","JFK INTERNATIONAL AIRPORT, NY US"
"886",53,59,44,NA,NA,NA,0,0,0,11.41,NA,200,200,"2023/4/24","JFK INTERNATIONAL AIRPORT, NY US"
"887",52,58,45,NA,NA,NA,0,0,0,8.5,NA,200,220,"2023/4/25","JFK INTERNATIONAL AIRPORT, NY US"
"888",50,56,42,NA,NA,NA,0,0,0,9.4,NA,120,120,"2023/4/26","JFK INTERNATIONAL AIRPORT, NY US"
"889",52,57,48,NA,NA,NA,0,0,0,7.61,NA,150,150,"2023/4/27","JFK INTERNATIONAL AIRPORT, NY US"
"890",50,54,46,NA,NA,NA,0.37,0,0,12.3,NA,100,100,"2023/4/28","JFK INTERNATIONAL AIRPORT, NY US"
"891",50,52,48,NA,NA,NA,1.75,0,0,18.34,NA,90,100,"2023/4/29","JFK INTERNATIONAL AIRPORT, NY US"
"892",54,59,50,NA,NA,NA,1.36,0,0,10.96,NA,120,110,"2023/4/30","JFK INTERNATIONAL AIRPORT, NY US"
"893",56,62,49,NA,NA,NA,0.03,0,0,17.45,NA,280,290,"2023/5/1","JFK INTERNATIONAL AIRPORT, NY US"
"894",52,57,46,NA,NA,NA,0.1,0,0,14.32,NA,240,240,"2023/5/2","JFK INTERNATIONAL AIRPORT, NY US"
"895",51,56,47,NA,NA,NA,0.01,0,0,10.51,NA,270,260,"2023/5/3","JFK INTERNATIONAL AIRPORT, NY US"
"896",50,56,47,NA,NA,NA,0.16,0,0,9.4,NA,40,40,"2023/5/4","JFK INTERNATIONAL AIRPORT, NY US"
"897",52,61,44,NA,NA,NA,0,0,0,6.71,NA,170,210,"2023/5/5","JFK INTERNATIONAL AIRPORT, NY US"
"898",58,72,48,NA,NA,NA,0,0,0,8.05,NA,180,310,"2023/5/6","JFK INTERNATIONAL AIRPORT, NY US"
"899",61,73,53,NA,NA,NA,0,0,0,10.07,NA,170,170,"2023/5/7","JFK INTERNATIONAL AIRPORT, NY US"
"900",66,78,57,NA,NA,NA,0,0,0,10.07,NA,290,300,"2023/5/8","JFK INTERNATIONAL AIRPORT, NY US"
"901",60,63,50,NA,NA,NA,0,0,0,8.5,NA,30,30,"2023/5/9","JFK INTERNATIONAL AIRPORT, NY US"
"902",55,66,44,NA,NA,NA,0,0,0,8.72,NA,200,190,"2023/5/10","JFK INTERNATIONAL AIRPORT, NY US"
"903",62,75,51,NA,NA,NA,0,0,0,9.84,NA,200,200,"2023/5/11","JFK INTERNATIONAL AIRPORT, NY US"
"904",68,83,56,NA,NA,NA,0,0,0,9.17,NA,190,200,"2023/5/12","JFK INTERNATIONAL AIRPORT, NY US"
"905",71,80,64,NA,NA,NA,0,0,0,9.62,NA,10,20,"2023/5/13","JFK INTERNATIONAL AIRPORT, NY US"
"906",65,69,56,NA,NA,NA,0,0,0,8.28,NA,360,10,"2023/5/14","JFK INTERNATIONAL AIRPORT, NY US"
"907",62,72,51,NA,NA,NA,0,0,0,12.08,NA,230,240,"2023/5/15","JFK INTERNATIONAL AIRPORT, NY US"
"908",67,78,56,NA,NA,NA,0,0,0,13.42,NA,250,240,"2023/5/16","JFK INTERNATIONAL AIRPORT, NY US"
"909",64,68,49,NA,NA,NA,0,0,0,16.11,NA,350,360,"2023/5/17","JFK INTERNATIONAL AIRPORT, NY US"
"910",52,57,42,NA,NA,NA,0,0,0,10.51,NA,170,180,"2023/5/18","JFK INTERNATIONAL AIRPORT, NY US"
"911",57,66,51,NA,NA,NA,0,0,0,11.86,NA,160,160,"2023/5/19","JFK INTERNATIONAL AIRPORT, NY US"
"912",60,63,57,NA,NA,NA,1.65,0,0,9.4,NA,170,160,"2023/5/20","JFK INTERNATIONAL AIRPORT, NY US"
"913",63,72,56,NA,NA,NA,0,0,0,13.2,NA,320,330,"2023/5/21","JFK INTERNATIONAL AIRPORT, NY US"
"914",65,74,54,NA,NA,NA,0,0,0,9.84,NA,120,110,"2023/5/22","JFK INTERNATIONAL AIRPORT, NY US"
"915",58,65,52,NA,NA,NA,0,0,0,8.5,NA,140,130,"2023/5/23","JFK INTERNATIONAL AIRPORT, NY US"
"916",58,69,49,NA,NA,NA,0.01,0,0,8.5,NA,360,30,"2023/5/24","JFK INTERNATIONAL AIRPORT, NY US"
"917",59,68,49,NA,NA,NA,0,0,0,14.32,NA,360,350,"2023/5/25","JFK INTERNATIONAL AIRPORT, NY US"
"918",62,73,51,NA,NA,NA,0,0,0,8.5,NA,30,10,"2023/5/26","JFK INTERNATIONAL AIRPORT, NY US"
"919",63,73,50,NA,NA,NA,0,0,0,7.61,NA,170,170,"2023/5/27","JFK INTERNATIONAL AIRPORT, NY US"
"920",63,71,55,NA,NA,NA,0,0,0,8.05,NA,180,180,"2023/5/28","JFK INTERNATIONAL AIRPORT, NY US"
"921",65,75,56,NA,NA,NA,0,0,0,13.65,NA,110,100,"2023/5/29","JFK INTERNATIONAL AIRPORT, NY US"
"922",59,66,50,NA,NA,NA,0,0,0,10.51,NA,140,140,"2023/5/30","JFK INTERNATIONAL AIRPORT, NY US"
"923",58,70,48,NA,NA,NA,0,0,0,5.14,NA,160,160,"2023/5/31","JFK INTERNATIONAL AIRPORT, NY US"
"924",66,76,57,NA,NA,NA,0,0,0,5.37,NA,180,190,"2023/6/1","JFK INTERNATIONAL AIRPORT, NY US"
"925",68,79,60,NA,NA,NA,0.02,0,0,6.26,NA,300,320,"2023/6/2","JFK INTERNATIONAL AIRPORT, NY US"
"926",65,70,54,NA,NA,NA,0,0,0,10.96,NA,60,50,"2023/6/3","JFK INTERNATIONAL AIRPORT, NY US"
"927",58,70,49,NA,NA,NA,0,0,0,10.51,NA,20,20,"2023/6/4","JFK INTERNATIONAL AIRPORT, NY US"
"928",63,77,50,NA,NA,NA,0,0,0,10.51,NA,360,360,"2023/6/5","JFK INTERNATIONAL AIRPORT, NY US"
"929",67,77,59,NA,NA,NA,0.03,0,0,10.29,NA,330,330,"2023/6/6","JFK INTERNATIONAL AIRPORT, NY US"
"930",65,72,56,NA,NA,NA,0,0,0,12.3,NA,310,290,"2023/6/7","JFK INTERNATIONAL AIRPORT, NY US"
"931",62,71,51,NA,NA,NA,0,0,0,5.59,NA,220,220,"2023/6/8","JFK INTERNATIONAL AIRPORT, NY US"
"932",64,72,58,NA,NA,NA,0.06,0,0,7.61,NA,190,190,"2023/6/9","JFK INTERNATIONAL AIRPORT, NY US"
"933",65,80,56,NA,NA,NA,0.03,0,0,10.51,NA,300,290,"2023/6/10","JFK INTERNATIONAL AIRPORT, NY US"
"934",68,76,62,NA,NA,NA,0.02,0,0,10.07,NA,180,180,"2023/6/11","JFK INTERNATIONAL AIRPORT, NY US"
"935",69,76,65,NA,NA,NA,0.18,0,0,12.75,NA,110,140,"2023/6/12","JFK INTERNATIONAL AIRPORT, NY US"
"936",70,80,64,NA,NA,NA,0,0,0,12.08,NA,240,240,"2023/6/13","JFK INTERNATIONAL AIRPORT, NY US"
"937",67,72,61,NA,NA,NA,0.24,0,0,12.53,NA,260,280,"2023/6/14","JFK INTERNATIONAL AIRPORT, NY US"
"938",69,80,61,NA,NA,NA,0,0,0,12.3,NA,310,310,"2023/6/15","JFK INTERNATIONAL AIRPORT, NY US"
"939",69,78,61,NA,NA,NA,0.2,0,0,6.49,NA,260,260,"2023/6/16","JFK INTERNATIONAL AIRPORT, NY US"
"940",68,81,60,NA,NA,NA,0,0,0,14.32,NA,360,360,"2023/6/17","JFK INTERNATIONAL AIRPORT, NY US"
"941",71,82,64,NA,NA,NA,0,0,0,10.29,NA,320,310,"2023/6/18","JFK INTERNATIONAL AIRPORT, NY US"
"942",69,77,63,NA,NA,NA,0,0,0,8.95,NA,130,130,"2023/6/19","JFK INTERNATIONAL AIRPORT, NY US"
"943",67,75,61,NA,NA,NA,0,0,0,10.29,NA,90,120,"2023/6/20","JFK INTERNATIONAL AIRPORT, NY US"
"944",65,72,60,NA,NA,NA,0,0,0,14.54,NA,110,80,"2023/6/21","JFK INTERNATIONAL AIRPORT, NY US"
"945",65,73,58,NA,NA,NA,0,0,0,11.63,NA,50,40,"2023/6/22","JFK INTERNATIONAL AIRPORT, NY US"
"946",66,70,63,NA,NA,NA,0,0,0,8.95,NA,100,120,"2023/6/23","JFK INTERNATIONAL AIRPORT, NY US"
"947",69,76,66,NA,NA,NA,0.03,0,0,8.05,NA,180,180,"2023/6/24","JFK INTERNATIONAL AIRPORT, NY US"
"948",72,83,65,NA,NA,NA,0,0,0,6.26,NA,160,150,"2023/6/25","JFK INTERNATIONAL AIRPORT, NY US"
"949",72,81,68,NA,NA,NA,0.01,0,0,9.62,NA,230,230,"2023/6/26","JFK INTERNATIONAL AIRPORT, NY US"
"950",71,78,66,NA,NA,NA,0.02,0,0,9.62,NA,180,250,"2023/6/27","JFK INTERNATIONAL AIRPORT, NY US"
"951",72,83,67,NA,NA,NA,0.17,0,0,6.93,NA,290,290,"2023/6/28","JFK INTERNATIONAL AIRPORT, NY US"
"952",73,82,65,NA,NA,NA,0,0,0,8.95,NA,180,220,"2023/6/29","JFK INTERNATIONAL AIRPORT, NY US"
"953",73,83,67,NA,NA,NA,0,0,0,8.5,NA,180,180,"2023/6/30","JFK INTERNATIONAL AIRPORT, NY US"
"954",72,80,65,NA,NA,NA,0,0,0,8.5,NA,170,180,"2023/7/1","JFK INTERNATIONAL AIRPORT, NY US"
"955",74,84,69,NA,NA,NA,0.47,0,0,9.62,NA,180,170,"2023/7/2","JFK INTERNATIONAL AIRPORT, NY US"
"956",78,87,73,NA,NA,NA,0.18,0,0,9.4,NA,180,180,"2023/7/3","JFK INTERNATIONAL AIRPORT, NY US"
"957",76,82,72,NA,NA,NA,0.14,0,0,5.82,NA,190,210,"2023/7/4","JFK INTERNATIONAL AIRPORT, NY US"
"958",78,88,70,NA,NA,NA,0,0,0,7.38,NA,190,200,"2023/7/5","JFK INTERNATIONAL AIRPORT, NY US"
"959",77,84,71,NA,NA,NA,0,0,0,7.61,NA,150,190,"2023/7/6","JFK INTERNATIONAL AIRPORT, NY US"
"960",78,84,74,NA,NA,NA,0,0,0,6.49,NA,170,150,"2023/7/7","JFK INTERNATIONAL AIRPORT, NY US"
"961",78,84,73,NA,NA,NA,0,0,0,6.71,NA,170,160,"2023/7/8","JFK INTERNATIONAL AIRPORT, NY US"
"962",77,81,74,NA,NA,NA,0.53,0,0,10.07,NA,150,160,"2023/7/9","JFK INTERNATIONAL AIRPORT, NY US"
"963",78,87,71,NA,NA,NA,0,0,0,9.84,NA,340,330,"2023/7/10","JFK INTERNATIONAL AIRPORT, NY US"
"964",79,86,70,NA,NA,NA,0,0,0,10.51,NA,200,210,"2023/7/11","JFK INTERNATIONAL AIRPORT, NY US"
"965",81,90,72,NA,NA,NA,0,0,0,9.84,NA,180,180,"2023/7/12","JFK INTERNATIONAL AIRPORT, NY US"
"966",79,85,72,NA,NA,NA,0,0,0,14.54,NA,180,170,"2023/7/13","JFK INTERNATIONAL AIRPORT, NY US"
"967",77,84,71,NA,NA,NA,0.12,0,0,10.51,NA,270,270,"2023/7/14","JFK INTERNATIONAL AIRPORT, NY US"
"968",78,86,72,NA,NA,NA,0,0,0,8.5,NA,180,180,"2023/7/15","JFK INTERNATIONAL AIRPORT, NY US"
"969",77,81,74,NA,NA,NA,0.45,0,0,9.4,NA,180,180,"2023/7/16","JFK INTERNATIONAL AIRPORT, NY US"
"970",78,88,74,NA,NA,NA,0,0,0,9.4,NA,180,180,"2023/7/17","JFK INTERNATIONAL AIRPORT, NY US"
"971",77,83,70,NA,NA,NA,1.39,0,0,8.95,NA,250,250,"2023/7/18","JFK INTERNATIONAL AIRPORT, NY US"
"972",74,78,70,NA,NA,NA,0.12,0,0,5.37,NA,200,200,"2023/7/19","JFK INTERNATIONAL AIRPORT, NY US"
"973",76,84,70,NA,NA,NA,0,0,0,7.38,NA,180,160,"2023/7/20","JFK INTERNATIONAL AIRPORT, NY US"
"974",77,83,73,NA,NA,NA,0.04,0,0,10.74,NA,320,180,"2023/7/21","JFK INTERNATIONAL AIRPORT, NY US"
"975",78,86,70,NA,NA,NA,0,0,0,8.95,NA,20,360,"2023/7/22","JFK INTERNATIONAL AIRPORT, NY US"
"976",77,86,68,NA,NA,NA,0,0,0,9.62,NA,200,190,"2023/7/23","JFK INTERNATIONAL AIRPORT, NY US"
"977",77,83,71,NA,NA,NA,0,0,0,10.29,NA,170,170,"2023/7/24","JFK INTERNATIONAL AIRPORT, NY US"
"978",76,84,69,NA,NA,NA,0.24,0,0,7.38,NA,240,240,"2023/7/25","JFK INTERNATIONAL AIRPORT, NY US"
"979",75,84,68,NA,NA,NA,0,0,0,10.74,NA,190,180,"2023/7/26","JFK INTERNATIONAL AIRPORT, NY US"
"980",80,92,73,NA,NA,NA,0.02,0,0,12.3,NA,240,240,"2023/7/27","JFK INTERNATIONAL AIRPORT, NY US"
"981",83,91,76,NA,NA,NA,0.04,0,0,7.38,NA,240,190,"2023/7/28","JFK INTERNATIONAL AIRPORT, NY US"
"982",81,90,70,NA,NA,NA,0.64,0,0,14.32,NA,270,270,"2023/7/29","JFK INTERNATIONAL AIRPORT, NY US"
"983",74,81,66,NA,NA,NA,0,0,0,12.53,NA,350,350,"2023/7/30","JFK INTERNATIONAL AIRPORT, NY US"
"984",74,83,64,NA,NA,NA,0,0,0,9.84,NA,200,200,"2023/7/31","JFK INTERNATIONAL AIRPORT, NY US"
"985",73,81,66,NA,NA,NA,0,0,0,9.17,NA,360,30,"2023/8/1","JFK INTERNATIONAL AIRPORT, NY US"
"986",71,78,62,NA,NA,NA,0,0,0,8.5,NA,210,180,"2023/8/2","JFK INTERNATIONAL AIRPORT, NY US"
"987",71,78,63,NA,NA,NA,0,0,0,13.87,NA,180,170,"2023/8/3","JFK INTERNATIONAL AIRPORT, NY US"
"988",72,76,70,NA,NA,NA,0,0,0,13.42,NA,190,190,"2023/8/4","JFK INTERNATIONAL AIRPORT, NY US"
"989",76,84,69,NA,NA,NA,0,0,0,8.28,NA,240,240,"2023/8/5","JFK INTERNATIONAL AIRPORT, NY US"
"990",76,81,67,NA,NA,NA,0,0,0,9.17,NA,170,180,"2023/8/6","JFK INTERNATIONAL AIRPORT, NY US"
"991",74,79,68,NA,NA,NA,0.83,0,0,15.43,NA,170,180,"2023/8/7","JFK INTERNATIONAL AIRPORT, NY US"
"992",74,82,71,NA,NA,NA,0.03,0,0,15.21,NA,300,300,"2023/8/8","JFK INTERNATIONAL AIRPORT, NY US"
"993",77,87,69,NA,NA,NA,0,0,0,15.21,NA,330,290,"2023/8/9","JFK INTERNATIONAL AIRPORT, NY US"
"994",74,78,69,NA,NA,NA,0.66,0,0,6.93,NA,180,170,"2023/8/10","JFK INTERNATIONAL AIRPORT, NY US"
"995",74,86,67,NA,NA,NA,0,0,0,10.74,NA,260,250,"2023/8/11","JFK INTERNATIONAL AIRPORT, NY US"
"996",75,81,66,NA,NA,NA,0.15,0,0,10.51,NA,210,190,"2023/8/12","JFK INTERNATIONAL AIRPORT, NY US"
"997",77,89,68,NA,NA,NA,0.63,0,0,10.07,NA,280,280,"2023/8/13","JFK INTERNATIONAL AIRPORT, NY US"
"998",77,83,69,NA,NA,NA,0,0,0,7.61,NA,180,180,"2023/8/14","JFK INTERNATIONAL AIRPORT, NY US"
"999",76,81,71,NA,NA,NA,0.33,0,0,9.17,NA,140,140,"2023/8/15","JFK INTERNATIONAL AIRPORT, NY US"
"1000",74,81,69,NA,NA,NA,0.4,0,0,6.93,NA,140,140,"2023/8/16","JFK INTERNATIONAL AIRPORT, NY US"
"1001",73,76,71,NA,NA,NA,0,0,0,10.29,NA,120,130,"2023/8/17","JFK INTERNATIONAL AIRPORT, NY US"
"1002",75,83,68,NA,NA,NA,0.31,0,0,13.42,NA,310,310,"2023/8/18","JFK INTERNATIONAL AIRPORT, NY US"
"1003",71,79,63,NA,NA,NA,0,0,0,13.2,NA,300,300,"2023/8/19","JFK INTERNATIONAL AIRPORT, NY US"
"1004",74,82,63,NA,NA,NA,0,0,0,9.4,NA,230,240,"2023/8/20","JFK INTERNATIONAL AIRPORT, NY US"
"1005",78,88,70,NA,NA,NA,0,0,0,9.62,NA,320,330,"2023/8/21","JFK INTERNATIONAL AIRPORT, NY US"
"1006",75,79,66,NA,NA,NA,0,0,0,11.63,NA,10,10,"2023/8/22","JFK INTERNATIONAL AIRPORT, NY US"
"1007",70,77,63,NA,NA,NA,0,0,0,8.95,NA,170,20,"2023/8/23","JFK INTERNATIONAL AIRPORT, NY US"
